code,name,foreign_name,group_code,group_name,brand,subgroup,uom,sales_uom,price,currency,valid,frozen,sellable,stocked,on_hand,committed,on_order,created,updated,series,warranty,stock_WH-1,stock_WH-2,stock_WH-3,stock_WH-4
6A1O51S,Yamahachi Composite 6 Upper A1-O51S,6លើ Composite A1-O51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1O51S,,100000.0,100000.0,100000.0,0.0
6A1S2,Yamahachi YH 6 Upper A1-S2,YH-6លើជប៉ុន A1-S2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1S2,,100000.0,100000.0,100000.0,0.0
6A1S3,Yamahachi YH 6 Upper A1-S3,YH-6លើជប៉ុន A1-S3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1S3,,100000.0,100000.0,100000.0,0.0
6A1S41S,Yamahachi Composite 6 Upper A1-S41S,6លើ Composite A1-S41S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1S41S,,100000.0,100000.0,100000.0,0.0
6A1S51,Yamahachi Composite 6 Upper A1-S51,6លើ Composite A1-S51,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1S51,,100000.0,100000.0,100000.0,0.0
6A1S51S,Yamahachi Composite 6 Upper A1-S51S,6លើComposite A1-S51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1S51S,,100000.0,100000.0,100000.0,0.0
6A1SS2,Yamahachi YH 6 Upper A1-SS2,YH-6លើជប៉ុន A1-SS2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1SS2,,100000.0,100000.0,100000.0,0.0
6A1SS3,Yamahachi YH 6 Upper A1-SS3,YH-6លើជប៉ុន A1-SS3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1SS3,,100000.0,100000.0,100000.0,0.0
6A1T1,Yamahachi YH 6 Upper A1-T1,YH-6លើជប៉ុន A1-T1,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T1,,100000.0,100000.0,100000.0,0.0
6A1T2,Yamahachi YH 6 Upper A1-T2,YH-6លើជប៉ុន A1-T2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T2,,100000.0,100000.0,100000.0,0.0
6A1T3,Yamahachi YH 6 Upper A1-T3,YH-6លើជប៉ុន A1-T3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T3,,100000.0,100000.0,100000.0,0.0
6A1T4,Yamahachi YH 6 Upper A1-T4,YH-6លើជប៉ុន A1-T4,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T4,,100000.0,100000.0,100000.0,0.0
6A1T5,Yamahachi YH 6 Upper A1-T5,YH-6លើជប៉ុន A1-T5,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T5,,100000.0,100000.0,100000.0,0.0
6A1T6,Yamahachi YH 6 Upper A1-T6,YH-6លើជប៉ុន A1-T6,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A1T6,,100000.0,100000.0,100000.0,0.0
6A2C41,Yamahachi Composite 6 Upper A2-C41,6លើ Composite A2-C41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2C41,,100000.0,100000.0,100000.0,0.0
6A2L10,Yamahachi YH 6 Lower A1-L10,YH-6ក្រោមជប៉ុន A2-L10,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L10,,100000.0,100000.0,100000.0,0.0
6A2L11,Yamahachi YH 6 Lower A1-L11,YH-6ក្រោមជប៉ុន A2-L11,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L11,,100000.0,100000.0,100000.0,0.0
6A2L2,Yamahachi YH 6 Lower A1-L2,YH-6ក្រោមជប៉ុន A2-L2,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L2,,100000.0,100000.0,100000.0,0.0
6A2L3,Yamahachi YH 6 Lower A1-L3,YH-6ក្រោមជប៉ុន A2-L3,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L3,,100000.0,100000.0,100000.0,0.0
6A2L4,Yamahachi YH 6 Lower A1-L4,YH-6ក្រោមជប៉ុន A2-L4,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L4,,100000.0,100000.0,100000.0,0.0
6A2L5,Yamahachi YH 6 Lower A1-L5,YH-6ក្រោមជប៉ុន A2-L5,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L5,,100000.0,100000.0,100000.0,0.0
6A2L6,Yamahachi YH 6 Lower A1-L6,YH-6ក្រោមជប៉ុន A2-L6,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L6,,100000.0,100000.0,100000.0,0.0
6A2L7,Yamahachi YH 6 Lower A1-L7,YH-6ក្រោមជប៉ុន A2-L7,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2L7,,100000.0,100000.0,100000.0,0.0
6A2LB5,Yamahachi YH 6 Lower A1-LB5,YH-6ក្រោមជប៉ុន A2-LB5,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2LB5,,100000.0,100000.0,100000.0,0.0
6A2O2,Yamahachi YH 6 Upper A2-O2,YH-6លើជប៉ុន A2-O2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2O2,,100000.0,100000.0,100000.0,0.0
6A2O3,Yamahachi YH 6 Upper A2-O3,YH-6លើជប៉ុន A2-O3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2O3,,100000.0,100000.0,100000.0,0.0
6A2O31S,Yamahachi Composite 6 Upper A2-O31S,6លើ Composite A2-O31S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2O31S,,100000.0,100000.0,100000.0,0.0
6A2O4,YH-6 Upper A2-O4,YH-6លើជប៉ុន A2-O4,101,Materials,YAMAHACHI,Tooth,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-07-09,2026-08-04,,,100000.0,100000.0,100000.0,0.0
6A2O41,Yamahachi Composite 6 Upper A2-O41,6លើ Composite A2-O41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2O41,,100000.0,100000.0,100000.0,0.0
6A2O51S,Yamahachi Composite 6 Upper A2-O51S,6លើ Composite A2-O51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2O51S,,100000.0,100000.0,100000.0,0.0
6A2S2,Yamahachi YH 6 Upper A2-S2,YH-6លើជប៉ុន A2-S2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2S2,,100000.0,100000.0,100000.0,0.0
6A2S3,Yamahachi YH 6 Upper A2-S3,YH-6លើជប៉ុន A2-S3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2S3,,100000.0,100000.0,100000.0,0.0
6A2S41S,Yamahachi Composite 6 Upper A2-S41S,6លើ Composite A2-S41S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2S41S,,100000.0,100000.0,100000.0,0.0
6A2S51,Yamahachi Composite 6 Upper A2-S51,6លើ Composite A2-S51,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2S51,,100000.0,100000.0,100000.0,0.0
6A2S51S,Yamahachi Composite 6 Upper A2-S51S,6លើ Composite A2-S51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2S51S,,100000.0,100000.0,100000.0,0.0
6A2SS2,Yamahachi YH 6 Upper A2-SS2,YH-6លើជប៉ុន A2-SS2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2SS2,,100000.0,100000.0,100000.0,0.0
6A2SS3,Yamahachi YH 6 Upper A2-SS3,YH-6លើជប៉ុន A2-SS3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2SS3,,100000.0,100000.0,100000.0,0.0
6A2T1,Yamahachi YH 6 Upper A2-T1,YH-6លើជប៉ុន A2-T1,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2T1,,100000.0,100000.0,100000.0,0.0
6A2T2,Yamahachi YH 6 Upper A2-T2,YH-6លើជប៉ុន A2-T2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2T2,,100000.0,100000.0,100000.0,0.0
6A2T3,Yamahachi YH 6 Upper A2-T3,YH-6លើជប៉ុន A2-T3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,pcs,pcs,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
6A2T4,Yamahachi YH 6 Upper A2-T4,YH-6លើជប៉ុន A2-T4,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2T4,,100000.0,100000.0,100000.0,0.0
6A2T5,Yamahachi YH 6 Upper A2-T5,YH-6លើជប៉ុន A2-T5,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2T5,,100000.0,100000.0,100000.0,0.0
6A2T6,Yamahachi YH 6 Upper A2-T6,YH-6លើជប៉ុន A2-T6,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A2T6,,100000.0,100000.0,100000.0,0.0
6A3.5C41,Yamahachi Composite 6 Upper A3.5-C41,6លើ Composite A3.5-C41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5C41,,100000.0,100000.0,100000.0,0.0
6A3.5L10,Yamahachi YH 6 Lower A3.5-L10,YH-6ក្រោមជប៉ុន A3.5-L10,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5L10,,100000.0,100000.0,100000.0,0.0
6A3.5L11,Yamahachi YH 6 Lower A3.5-L11,YH-6ក្រោមជប៉ុន A3.5-L11,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5L11,,100000.0,100000.0,100000.0,0.0
6A3.5L2,Yamahachi YH 6 Lower A3.5-L2,YH-6ក្រោមជប៉ុន A3.5-L2,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5L2,,100000.0,100000.0,100000.0,0.0
6A3.5L5,Yamahachi YH 6 Lower A3.5-L5,YH-6ក្រោមជប៉ុន A3.5-L5,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5L5,,100000.0,100000.0,100000.0,0.0
6A3.5L7,Yamahachi YH 6 Lower A3.5-L7,YH-6ក្រោមជប៉ុន A3.5-L7,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5L7,,100000.0,100000.0,100000.0,0.0
6A3.5O2,Yamahachi YH 6 Upper A3.5-O2,YH-6លើជប៉ុន A3.5-O2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5O2,,100000.0,100000.0,100000.0,0.0
6A3.5O3,Yamahachi YH 6 Upper A3.5-O3,YH-6លើជប៉ុន A3.5-O3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5O3,,100000.0,100000.0,100000.0,0.0
6A3.5O31S,Yamahachi Composite 6 Upper A3.5-O31S,6លើ Composite A3.5-O31S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5O31S,,100000.0,100000.0,100000.0,0.0
6A3.5O41,Yamahachi Composite 6 Upper A3.5-O41,6លើ Composite A3.5-O41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5O41,,100000.0,100000.0,100000.0,0.0
6A3.5O51S,Yamahachi Composite 6 Upper A3.5-O51S,6លើ Composite A3.5-O51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5O51S,,100000.0,100000.0,100000.0,0.0
6A3.5S2,Yamahachi YH 6 Upper A3.5-S2,YH-6លើជប៉ុន A3.5-S2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5S2,,100000.0,100000.0,100000.0,0.0
6A3.5S3,Yamahachi YH 6 Upper A3.5-S3,YH-6លើជប៉ុន A3.5-S3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,A3.5S3,,100000.0,100000.0,100000.0,0.0
6A3.5S41S,Yamahachi Composite 6 Upper A3.5-S41S,6លើ Composite A3.5-S41S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5S41S,,100000.0,100000.0,100000.0,0.0
6A3.5S51,Yamahachi Composite 6 Upper A3.5-S51,6លើ Composite A3.5-S51,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5S51,,100000.0,100000.0,100000.0,0.0
6A3.5S51S,Yamahachi Composite 6 Upper A3.5-S51S,6លើ Composite A3.5-S51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5S51S,,100000.0,100000.0,100000.0,0.0
6A3.5SS2,Yamahachi YH 6 Upper A3.5-SS2,YH-6លើជប៉ុន A3.5-SS2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,A3.5SS2,,100000.0,100000.0,100000.0,0.0
6A3.5SS3,Yamahachi YH 6 Upper A3.5-SS3,YH-6លើជប៉ុន A3.5-SS3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5SS3,,100000.0,100000.0,100000.0,0.0
6A3.5T1,Yamahachi YH 6 Upper A3.5-T1,YH-6លើជប៉ុន A3.5-T1,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5T1,,100000.0,100000.0,100000.0,0.0
6A3.5T2,Yamahachi YH 6 Upper A3.5-T2,YH-6លើជប៉ុន A3.5-T2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5T2,,100000.0,100000.0,100000.0,0.0
6A3.5T3,Yamahachi YH 6 Upper A3.5-T3,YH-6លើជប៉ុន A3.5-T3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5T3,,100000.0,100000.0,100000.0,0.0
6A3.5T4,Yamahachi YH 6 Upper A3.5-T4,YH-6លើជប៉ុន A3.5-T4,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5T4,,100000.0,100000.0,100000.0,0.0
6A3.5T5,Yamahachi YH 6 Upper A3.5-T5,YH-6លើជប៉ុន A3.5-T5,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3.5T5,,100000.0,100000.0,100000.0,0.0
6A3C41,Yamahachi Composite 6 Upper A3-C41,6លើ Composite A3-C41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3C41,,100000.0,100000.0,100000.0,0.0
6A3L10,Yamahachi YH 6 Lower A3.5-L10,YH-6ក្រោមជប៉ុន A3-L10,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L10,,100000.0,100000.0,100000.0,0.0
6A3L11,Yamahachi YH 6 Lower A3.5-L11,YH-6ក្រោមជប៉ុន A3-L11,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L11,,100000.0,100000.0,100000.0,0.0
6A3L2,Yamahachi YH 6 Lower A3.5-L2,YH-6ក្រោមជប៉ុន A3-L2,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L2,,100000.0,100000.0,100000.0,0.0
6A3L3,Yamahachi YH 6 Lower A3.5-L3,YH-6ក្រោមជប៉ុន A3-L3,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L3,,100000.0,100000.0,100000.0,0.0
6A3L4,Yamahachi YH 6 Lower A3.5-L4,YH-6ក្រោមជប៉ុន A3-L4,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L4,,100000.0,100000.0,100000.0,0.0
6A3L5,Yamahachi YH 6 Lower A3.5-L5,YH-6ក្រោមជប៉ុន A3-L5,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L5,,100000.0,100000.0,100000.0,0.0
6A3L6,Yamahachi YH 6 Lower A3.5-L6,YH-6ក្រោមជប៉ុន A3-L6,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L6,,100000.0,100000.0,100000.0,0.0
6A3L7,Yamahachi YH 6 Lower A3.5-L7,YH-6ក្រោមជប៉ុន A3-L7,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3L7,,100000.0,100000.0,100000.0,0.0
6A3LB4,Yamahachi YH 6 Lower A3.5-LB4,YH-6ក្រោមជប៉ុន A3-LB4,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3LB4,,100000.0,100000.0,100000.0,0.0
6A3LB5,Yamahachi YH 6 Lower A3.5-LB5,YH-6ក្រោមជប៉ុន A3-LB5,101,Materials,YAMAHACHI,Resin Tooth 6 Lower,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3LB5,,100000.0,100000.0,100000.0,0.0
6A3O2,Yamahachi YH 6 Upper A3-O2,YH-6លើជប៉ុន A3-O2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3O2,,100000.0,100000.0,100000.0,0.0
6A3O3,Yamahachi YH 6 Upper A3-O3,YH-6លើជប៉ុន A3-O3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3O3,,100000.0,100000.0,100000.0,0.0
6A3O31S,Yamahachi Composite 6 Upper A3-O31S,6លើ Composite A3-O31S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3O31S,,100000.0,100000.0,100000.0,0.0
6A3O41,Yamahachi Composite 6 Upper A3-O41,6លើ Composite A3-O41,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3O41,,100000.0,100000.0,100000.0,0.0
6A3O51S,Yamahachi Composite 6 Upper A3-O51S,6លើ Composite A3-O51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3O51S,,100000.0,100000.0,100000.0,0.0
6A3S2,Yamahachi YH 6 Upper A3-S2,YH-6លើជប៉ុន A3-S2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3S2,,100000.0,100000.0,100000.0,0.0
6A3S3,Yamahachi YH 6 Upper A3-S3,YH-6លើជប៉ុន A3-S3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3S3,,100000.0,100000.0,100000.0,0.0
6A3S41S,Yamahachi Composite 6 Upper A3-S41S,6លើ Composite A3-S41S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3S41S,,100000.0,100000.0,100000.0,0.0
6A3S51,Yamahachi Composite 6 Upper A3-S51,6លើ Composite A3-S51,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3S51SS,,100000.0,100000.0,100000.0,0.0
6A3S51S,Yamahachi Composite 6 Upper A3-S51S,6លើ Composite A3-S51S,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,6.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3S51S,,100000.0,100000.0,100000.0,0.0
6A3SS2,Yamahachi YH 6 Upper A3-SS2,YH-6លើជប៉ុន A3-SS2,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3SS2,,100000.0,100000.0,100000.0,0.0
6A3SS3,Yamahachi YH 6 Upper A3-SS3,YH-6លើជប៉ុន A3-SS3,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3SS3,,100000.0,100000.0,100000.0,0.0
6A3T1,Yamahachi YH 6 Upper A3-T1,YH-6លើជប៉ុន A3-T1,101,Materials,YAMAHACHI,Resin Tooth 6 Upper,Kit,Kit,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,6A3T1,,100000.0,100000.0,100000.0,0.0
